sch_id,stud_id,score
2768,1494,2.542
2768,1495,22.038
2768,1496,12.812
2768,1497,2.531
2768,1498,17.314
2771,1499,6.629
2771,1500,11.07
2771,1501,10.93
2771,1502,6.584
2771,1503,9.528
2771,1504,6.966
2771,1505,17.129
2771,1506,12.749
2771,1507,13.353
2771,1508,23.217
2771,1509,18.901
2771,1510,10.738
2771,1511,11.93
2771,1512,10.896
2771,1513,6.324
2771,1514,24.993
2771,1515,6.759
2771,1516,4.494
2771,1517,11.226
2771,1518,0.488
2771,1519,22.896
2771,1520,21.657
2771,1521,12.176
2771,1522,21.071
2771,1523,-2.832
2771,1524,7.558
2771,1525,18.739
2771,1526,5.744
2771,1527,7.68
2771,1528,14.324
2771,1529,8.252
2771,1530,18.192
2771,1531,19.244
2771,1532,17.634
2771,1533,4.988
2771,1534,8.923
2771,1535,10.187
2771,1536,9.595
2771,1537,6.086
2771,1538,22.886
2771,1539,1.317
2771,1540,14.66
2771,1541,17.606
2771,1542,13.495
2771,1543,7.267
2771,1544,7.952
2771,1545,14.442
2771,1546,10.2
2771,1547,9.589
2771,1548,21.02
2771,1549,-0.809
2771,1550,8.321
2771,1551,20.884
2771,1552,23.623
2771,1553,1.955
2818,1554,17.432
2818,1555,21.255
2818,1556,16.656
2818,1557,17.465
2818,1558,14.834
2818,1559,16.251
2818,1560,10.226
2818,1561,8.355
2818,1562,5.834
2818,1563,21.605
2818,1564,22.483
2818,1565,8.127
2818,1566,21.059
2818,1567,5.849
2818,1568,11.555
2818,1569,17.703
2818,1570,13.528
2818,1571,18.498
2818,1572,12.654
2818,1573,12.472
2818,1574,8.635
2818,1575,16.931
2818,1576,19.715
2818,1577,21.739
2818,1578,11.127
2818,1579,6.522
2818,1580,10.707
2818,1581,12.557
2818,1582,19.676
2818,1583,16.733
2818,1584,19.715
2818,1585,8.775
2818,1586,21.085
2818,1587,7.576
2818,1588,14.698
2818,1589,7.645
2818,1590,17.883
2818,1591,2.991
2818,1592,6.464
2818,1593,5.608
2818,1594,14.189
2818,1595,17.847
2917,1596,11.57
2917,1597,1.536
2917,1598,4.925
2917,1599,13.57
2917,1600,13.604
2917,1601,17.634
2917,1602,-1.423
2917,1603,4.064
2917,1604,21.499
2917,1605,4.289
2917,1606,5.852
2917,1607,4.098
2917,1608,1.624
2917,1609,3.489
2917,1610,11.744
2917,1611,0.609
2917,1612,18.137
2917,1613,-1.732
2917,1614,14.873
2917,1615,6.258
2917,1616,-0.576
2917,1617,4.627
2917,1618,0.384
2917,1619,10.342
2917,1620,0.239
2917,1621,24.247
2917,1622,10.428
2917,1623,14.199
2917,1624,17.695
2917,1625,15.034
2917,1626,14.447
2917,1627,0.578
2917,1628,5.163
2917,1629,0.426
2917,1630,13.096
2917,1631,18.929
2917,1632,16.19
2917,1633,6.245
2917,1634,5.514
2917,1635,0.936
2917,1636,5.898
2917,1637,2.191
2917,1638,0.643
2990,1639,21.791
2990,1640,21.14
2990,1641,22.418
2990,1642,20.752
2990,1643,23.029
2990,1644,13.969
2990,1645,24.993
2990,1646,19.192
2990,1647,22.639
2990,1648,15.507
2990,1649,20.192
2990,1650,24.401
2990,1651,17.099
2990,1652,22.016
2990,1653,24.401
2990,1654,15.119
2990,1655,13.823
2990,1656,21.02
2990,1657,16.93
2990,1658,20.249
2990,1659,21.345
2990,1660,16.162
2990,1661,16.317
2990,1662,22.845
2990,1663,19.29
2990,1664,24.479
2990,1665,11.616
2990,1666,18.008
2990,1667,19.12
2990,1668,19.689
2990,1669,23.002
2990,1670,18.86
2990,1671,16.825
2990,1672,22.219
2990,1673,18.092
2990,1674,17.209
2990,1675,9.139
2990,1676,18.608
2990,1677,20.577
2990,1678,13.859
2990,1679,20.682
2990,1680,17.246
2990,1681,9.574
2990,1682,6.315
2990,1683,17.979
2990,1684,21.396
2990,1685,10.175
2990,1686,14.192
2995,1687,16.13
2995,1688,3.507
2995,1689,13.641
2995,1690,9.476
2995,1691,13.207
2995,1692,16.358
2995,1693,24.107
2995,1694,7.63
2995,1695,17.47
2995,1696,7.089
2995,1697,3.493
2995,1698,4.933
2995,1699,7.756
2995,1700,4.244
2995,1701,17.727
2995,1702,3.066
2995,1703,22.835
2995,1704,0.635
2995,1705,8.297
2995,1706,14.608
2995,1707,7.128
2995,1708,15.14
2995,1709,2.776
2995,1710,12.825
2995,1711,2.98
2995,1712,19.253
2995,1713,-0.535
2995,1714,21.935
2995,1715,10.96
2995,1716,1.31
2995,1717,0.431
2995,1718,14.888
2995,1719,9.699
2995,1720,-0.836
2995,1721,8.533
2995,1722,0.495
2995,1723,8.144
2995,1724,6.445
2995,1725,19.705
2995,1726,9.527
2995,1727,-1.009
2995,1728,13.142
2995,1729,18.421
2995,1730,20.998
2995,1731,1.568
2995,1732,-1.011
3013,1733,22.221
3013,1734,21.474
3013,1735,0.495
3013,1736,1.263
3013,1737,17.047
3013,1738,13.695
3013,1739,20.64
3013,1740,20.633
3013,1741,20.317
3013,1742,7.119
3013,1743,9.408
3013,1744,17.372
3013,1745,13.491
3013,1746,17.485
3013,1747,21.485
3013,1748,11.153
3013,1749,12.377
3013,1750,3.18
3013,1751,10.309
3013,1752,16.722
3013,1753,5.696
3013,1754,17.717
3013,1755,20.159
3013,1756,8.732
3013,1757,-1.1
3013,1758,10.899
3013,1759,8.613
3013,1760,15.741
3013,1761,16.495
3013,1762,5.531
3013,1763,22.377
3013,1764,7.008
3013,1765,5.229
3013,1766,12.215
3013,1767,14.92
3013,1768,13.009
3013,1769,-0.008
3013,1770,15.898
3013,1771,6.993
3013,1772,7.7
3013,1773,6.428
3013,1774,12.867
3013,1775,20.811
3013,1776,5.783
3013,1777,18.846
3013,1778,2.285
3013,1779,16.208
3013,1780,22.311
3013,1781,-1.215
3013,1782,19.696
3013,1783,22.854
3013,1784,15.408
3013,1785,14.382
3020,1786,5.137
3020,1787,9.819
3020,1788,20.025
3020,1789,22.012
3020,1790,16.083
3020,1791,21.474
3020,1792,17.756
3020,1793,19.702
3020,1794,11.789
3020,1795,7.395
3020,1796,12.158
3020,1797,11.461
3020,1798,4.094
3020,1799,10.755
3020,1800,21.164
3020,1801,15.936
3020,1802,14.254
3020,1803,14.128
3020,1804,16.42
3020,1805,17.291
3020,1806,22.245
3020,1807,24.319
3020,1808,24.993
3020,1809,22.781
3020,1810,16.205
3020,1811,16.67
3020,1812,14.069
3020,1813,17.839
3020,1814,-2.528
3020,1815,13.555
3020,1816,21.011
3020,1817,8.057
3020,1818,17.393
3020,1819,14.94
3020,1820,11.591
3020,1821,8.656
3020,1822,3.571
3020,1823,10.857
3020,1824,6.151
3020,1825,13.335
3020,1826,21.468
3020,1827,3.617
3020,1828,22.151
3020,1829,17.699
3020,1830,18.828
3020,1831,17.757
3020,1832,10.247
3020,1833,20.066
3020,1834,19.287
3020,1835,17.706
3020,1836,13.261
3020,1837,9.664
3020,1838,18.686
3020,1839,-0.451
3020,1840,20.069
3020,1841,17.39
3020,1842,13.656
3020,1843,2.172
3020,1844,11.485
3039,1845,22.522
3039,1846,16.08
3039,1847,21.175
3039,1848,22.989
3039,1849,10.546
3039,1850,16.267
3039,1851,4.395
3039,1852,15.792
3039,1853,20.051
3039,1854,18.331
3039,1855,20.458
3039,1856,12.246
3039,1857,7.748
3039,1858,24.812
3039,1859,17.491
3039,1860,19.167
3039,1861,20.082
3039,1862,14.116
3039,1863,17.908
3039,1864,23.09
3039,1865,10.975
3088,1866,13.758
3088,1867,22.091
3088,1868,4.23
3088,1869,15.095
3088,1870,11.913
3088,1871,10.447
3088,1872,0.363
3088,1873,11.141
3088,1874,8.298
3088,1875,2.38
3088,1876,4.838
3088,1877,4.5
3088,1878,14.97
3088,1879,4.896
3088,1880,12.177
3088,1881,14.987
3088,1882,1.314
3088,1883,4.007
3088,1884,17.404
3088,1885,17.599
3088,1886,8.139
3088,1887,3.242
3088,1888,0.036
3088,1889,2.211
3088,1890,5.27
3088,1891,7.731
3088,1892,6.953
3088,1893,4.635
3088,1894,18.384
3088,1895,6.92
3088,1896,4.828
3088,1897,16.941
3088,1898,8.339
3088,1899,4.784
3088,1900,19.106
3088,1901,8.896
3088,1902,3.027
3088,1903,14.065
3088,1904,16.773
3152,1905,12.032
3152,1906,16.855
3152,1907,8.486
3152,1908,5.826
3152,1909,12.818
3152,1910,24.993
3152,1911,23.08
3152,1912,13.592
3152,1913,14.926
3152,1914,17.58
3152,1915,13.564
3152,1916,24.993
3152,1917,8.789
3152,1918,23.127
3152,1919,12.714
3152,1920,18.934
3152,1921,6.466
3152,1922,18.051
3152,1923,22.254
3152,1924,13.128
3152,1925,23.818
3152,1926,1.439
3152,1927,5.576
3152,1928,19.71
3152,1929,-2.094
3152,1930,2.986
3152,1931,22.553
3152,1932,1.791
3152,1933,19.482
3152,1934,2.982
3152,1935,14.932
3152,1936,8.491
3152,1937,22.344
3152,1938,20.36
3152,1939,15.751
3152,1940,19.572
3152,1941,6.251
3152,1942,10.161
3152,1943,20.953
3152,1944,7.024
3152,1945,12.152
3152,1946,16.213
3152,1947,9.781
3152,1948,-2.5
3152,1949,14.184
3152,1950,-1.237
3152,1951,15.562
3152,1952,9.519
3152,1953,7.537
3152,1954,12.144
3152,1955,18.943
3152,1956,18.282
3332,1957,11.922
3332,1958,16.781
3332,1959,22.317
3332,1960,23.054
3332,1961,0.996
3332,1962,13.306
3332,1963,21.848
3332,1964,2.204
3332,1965,12.782
3332,1966,16.163
3332,1967,15.93
3332,1968,19.805
3332,1969,23.054
3332,1970,22.661
3332,1971,11.461
3332,1972,6.246
3332,1973,24.993
3332,1974,14.997
3332,1975,13.567
3332,1976,22.856
3332,1977,10.06
3332,1978,5.719
3332,1979,7.341
3332,1980,17.632
3332,1981,15.569
3332,1982,7.554
3332,1983,16.206
3332,1984,9.355
3332,1985,11.531
3332,1986,7.41
3332,1987,23.619
3332,1988,10.749
3332,1989,18.119
3332,1990,22.896
3332,1991,3.628
3332,1992,13.063
3332,1993,13.033
3332,1994,12.143
3351,1995,8.879
3351,1996,6.98
3351,1997,6.652
3351,1998,4.361
3351,1999,3.377
3351,2000,13.294
3351,2001,4.388
3351,2002,4.972
3351,2003,17.262
3351,2004,16.297
3351,2005,12.815
3351,2006,13.233
3351,2007,24.301
3351,2008,-0.417
3351,2009,13.276
3351,2010,5.305
3351,2011,2.781
3351,2012,13.188
3351,2013,14.7
3351,2014,21.054
3351,2015,12.381
3351,2016,22.616
3351,2017,5.453
3351,2018,6.41
3351,2019,14.87
3351,2020,15.227
3351,2021,-0.598
3351,2022,17.06
3351,2023,22.697
3351,2024,11.147
3351,2025,17.175
3351,2026,12.905
3351,2027,14.594
3351,2028,24.993
3351,2029,-1.095
3351,2030,5.637
3351,2031,20.708
3351,2032,10.064
3351,2033,8.2
3377,2034,14.34
3377,2035,5.271
3377,2036,6.933
3377,2037,13.531
3377,2038,2.697
3377,2039,12.221
3377,2040,16.269
3377,2041,0.155
3377,2042,18.275
3377,2043,2.066
3377,2044,7.783
3377,2045,8.285
3377,2046,7.378
3377,2047,5.227
3377,2048,3.486
3377,2049,8.869
3377,2050,15.436
3377,2051,-2.832
3377,2052,3.079
3377,2053,6.659
3377,2054,21.669
3377,2055,19.026
3377,2056,2.322
3377,2057,12.873
3377,2058,10.538
3377,2059,7.441
3377,2060,9.481
3377,2061,23.116
3377,2062,1.155
3377,2063,20.537
3377,2064,5.404
3377,2065,-0.704
3377,2066,19.052
3377,2067,16.637
3377,2068,14.117
3377,2069,0.114
3377,2070,14.413
3377,2071,4.82
3377,2072,5.888
3377,2073,17.617
3377,2074,-0.227
3377,2075,3.833
3377,2076,10.298
3377,2077,-0.009
3377,2078,18.863
3427,2079,13.874
3427,2080,13.824
3427,2081,19.372
3427,2082,21.296
3427,2083,24.107
3427,2084,20.232
3427,2085,24.401
3427,2086,15.381
3427,2087,22.779
3427,2088,13.774
3427,2089,18.072
3427,2090,15.127
3427,2091,23.163
3427,2092,18.013
3427,2093,16.703
3427,2094,19.561
3427,2095,22.245
3427,2096,21.508
3427,2097,15.642
3427,2098,22.667
3427,2099,20.877
3427,2100,22.273
3427,2101,21.828
3427,2102,24.993
3427,2103,16.374
3427,2104,16.622
3427,2105,13.571
3427,2106,18.049
3427,2107,20.784
3427,2108,16.641
3427,2109,17.28
3427,2110,21.872
3427,2111,24.812
3427,2112,22.801
3427,2113,20.961
3427,2114,20.786
3427,2115,20.621
3427,2116,21.444
3427,2117,20.319
3427,2118,21.038
3427,2119,19.8
3427,2120,23.817
3427,2121,23.83
3427,2122,23.09
3427,2123,19.606
3427,2124,21.378
3427,2125,12.046
3427,2126,24.147
3427,2127,12.663
3498,2128,4.259
3498,2129,14.653
3498,2130,3.243
3498,2131,13.372
3498,2132,14.035
3498,2133,16.807
3498,2134,20.251
3498,2135,19.222
3498,2136,18.402
3498,2137,13.488
3498,2138,21.797
3498,2139,13.707
3498,2140,3.213
3498,2141,19.8
3498,2142,14.261
3498,2143,4.845
3498,2144,13.094
3498,2145,21.444
3498,2146,21.035
3498,2147,10.276
3498,2148,19.268
3498,2149,21.366
3498,2150,20.514
3498,2151,15.495
3498,2152,19.987
3498,2153,24.076
3498,2154,19.707
3498,2155,15.019
3498,2156,18.704
3498,2157,20.707
3498,2158,17.769
3498,2159,12.357
3498,2160,21.051
3498,2161,18.28
3498,2162,21.539
3498,2163,17.922
3498,2164,20.064
3498,2165,19.083
3498,2166,16.85
3498,2167,17.581
3498,2168,10.937
3498,2169,14.755
3498,2170,11.785
3498,2171,16.289
3498,2172,19.958
3498,2173,19.68
3498,2174,15.517
3498,2175,16.848
3498,2176,18.808
3498,2177,21.688
3498,2178,16.686
3498,2179,7.007
3498,2180,20.193
3499,2181,15.165
3499,2182,10.491
3499,2183,7.605
3499,2184,17.419
3499,2185,23.294
3499,2186,20.432
3499,2187,14.298
3499,2188,14.418
3499,2189,22.418
3499,2190,10.986
3499,2191,13.816
3499,2192,7.846
3499,2193,4.769
3499,2194,12.938
3499,2195,9.513
3499,2196,8.87
3499,2197,10.953
3499,2198,16.741
3499,2199,19.923
3499,2200,4.237
3499,2201,5.813
3499,2202,22.468
3499,2203,19.258
3499,2204,11.363
3499,2205,4.487
3499,2206,12.35
3499,2207,17.867
3499,2208,15.259
3499,2209,17.932
3499,2210,17.594
3499,2211,19.406
3499,2212,7.931
3499,2213,10.527
3499,2214,12.543
3499,2215,4.48
3499,2216,12.47
3499,2217,18.148
3499,2218,8.48
3533,2219,1.26
3533,2220,23.168
3533,2221,15.237
3533,2222,2.21
3533,2223,11.038
3533,2224,4.36
3533,2225,-0.06
3533,2226,-2.142
3533,2227,2.913
3533,2228,2.117
3533,2229,17.225
3533,2230,16.494
3533,2231,22.969
3533,2232,9.246
3533,2233,18.938
3533,2234,16.73
3533,2235,6.68
3533,2236,2.834
3533,2237,8.753
3533,2238,8.167
3533,2239,5.383
3533,2240,0.432
3533,2241,17.449
3533,2242,12.114
3533,2243,16.069
3533,2244,13.543
3533,2245,6.913
3533,2246,17.55
3533,2247,-2.582
3533,2248,-2.832
3533,2249,4.25
3533,2250,8.456
3533,2251,18.417
3533,2252,13.957
3533,2253,4.27
3533,2254,13.51
3533,2255,10.121
3533,2256,17.361
3533,2257,21.01
3533,2258,13.419
3533,2259,15.733
3533,2260,21.199
3533,2261,9.87
3533,2262,13.037
3533,2263,18.261
3533,2264,14.916
3533,2265,4.799
3533,2266,4.872
3610,2267,12.164
3610,2268,16.902
3610,2269,14.908
3610,2270,17.915
3610,2271,22.713
3610,2272,18.94
3610,2273,14.811
3610,2274,21.734
3610,2275,22.293
3610,2276,16.439
3610,2277,17.522
3610,2278,22.384
3610,2279,1.443
3610,2280,14.46
3610,2281,24.545
3610,2282,14.387
3610,2283,15.053
3610,2284,21.034
3610,2285,4.695
3610,2286,11.691
3610,2287,14.63
3610,2288,15.045
3610,2289,16.854
3610,2290,17.409
3610,2291,3.005
3610,2292,8.924
3610,2293,23.336
3610,2294,23.822
3610,2295,6.207
3610,2296,18.111
3610,2297,22.813
3610,2298,8.622
3610,2299,21.31
3610,2300,2.785
3610,2301,14.759
3610,2302,23.619
3610,2303,11.267
3610,2304,16.139
3610,2305,14.598
3610,2306,23.723
3610,2307,8.565
3610,2308,15.896
3610,2309,9.03
3610,2310,11.243
3610,2311,8.633
3610,2312,9.949
3610,2313,20.863
3610,2314,14.126
3610,2315,13.942
3610,2316,17.007
3610,2317,18.874
3610,2318,5.228
3610,2319,9.993
3610,2320,13.301
3610,2321,16.428
3610,2322,19.533
3610,2323,8.92
3610,2324,9.762
3610,2325,22.357
3610,2326,21.776
3610,2327,19.899
3610,2328,12.565
3610,2329,22.688
3610,2330,19.128
3657,2331,22.04
3657,2332,2.832
3657,2333,21.136
3657,2334,13.156
3657,2335,17.508
3657,2336,5.122
3657,2337,7.147
3657,2338,3.448
3657,2339,17.736
3657,2340,20.048
3657,2341,3.967
3657,2342,0.93
3657,2343,3.008
3657,2344,11.809
3657,2345,12.267
3657,2346,21.082
3657,2347,8.043
3657,2348,8.152
3657,2349,6.504
3657,2350,-1.073
3657,2351,2.984
3657,2352,13.382
3657,2353,2.671
3657,2354,18.61
3657,2355,5.528
3657,2356,12.486
3657,2357,1.471
3657,2358,-1.712
3657,2359,2.993
3657,2360,23.205
3657,2361,23.053
3657,2362,3.583
3657,2363,6.506
3657,2364,24.993
3657,2365,23.413
3657,2366,8.141
3657,2367,4.858
3657,2368,1.912
3657,2369,2.957
3657,2370,16.732
3657,2371,0.008
3657,2372,3.973
3657,2373,11.771
3657,2374,17.662
3657,2375,8.464
3657,2376,6.69
3657,2377,15.549
3657,2378,-1.045
3657,2379,1.125
3657,2380,5.891
3657,2381,12.864
3688,2382,11.233
3688,2383,1.076
3688,2384,21.734
3688,2385,1.776
3688,2386,7.838
3688,2387,21.161
3688,2388,23.363
3688,2389,21.023
3688,2390,24.138
3688,2391,19.719
3688,2392,7.043
3688,2393,22.022
3688,2394,18.839
3688,2395,17.999
3688,2396,20.358
3688,2397,20.449
3688,2398,5.425
3688,2399,18.309
3688,2400,8.156
3688,2401,22.031
3688,2402,14.129
3688,2403,7.762
3688,2404,15.969
3688,2405,18.614
3688,2406,6.928
3688,2407,21.935
3688,2408,17.308
3688,2409,21.444
3688,2410,19.62
3688,2411,19.566
3688,2412,20.677
3688,2413,1.84
3688,2414,11.178
3688,2415,3.078
3688,2416,19.906
3688,2417,15.102
3688,2418,10.226
3688,2419,14.372
3688,2420,11.252
3688,2421,13.589
3688,2422,14.073
3688,2423,11.021
3688,2424,6.938
3705,2425,18.032
3705,2426,3.78
3705,2427,0.583
3705,2428,4.215
3705,2429,10.16
3705,2430,23.152
3705,2431,16.286
3705,2432,8.147
3705,2433,4.285
3705,2434,4.72
3705,2435,12.963
3705,2436,13.207
3705,2437,8.845
3705,2438,13.695
3705,2439,10.921
3705,2440,15.469
3705,2441,15.554
3705,2442,9.283
3705,2443,10.957
3705,2444,11.411
3705,2445,16.918
3705,2446,1.133
3705,2447,12.889
3705,2448,8.741
3705,2449,0.525
3705,2450,4.054
3705,2451,10.712
3705,2452,16.977
3705,2453,-1.254
3705,2454,12.542
3705,2455,11.598
3705,2456,6.196
3705,2457,13.162
3705,2458,9.542
3705,2459,12.647
3705,2460,17.57
3705,2461,-2.832
3705,2462,17.517
3705,2463,4.522
3705,2464,17.241
3705,2465,-0.128
3705,2466,20.067
3705,2467,17.701
3705,2468,12.223
3705,2469,8.998
3716,2470,23.14
3716,2471,-2.832
3716,2472,6.189
3716,2473,15.271
3716,2474,8.067
3716,2475,13.131
3716,2476,5.206
3716,2477,-1.922
3716,2478,20.271
3716,2479,-0.568
3716,2480,23.855
3716,2481,19.359
3716,2482,8.052
3716,2483,23.912
3716,2484,9.431
3716,2485,14.477
3716,2486,5.902
3716,2487,17.321
3716,2488,-2.559
3716,2489,19.716
3716,2490,11.522
3716,2491,21.964
3716,2492,10.911
3716,2493,1.242
3716,2494,8.494
3716,2495,3.115
3716,2496,0.066
3716,2497,4.418
3716,2498,18.031
3716,2499,13.74
3716,2500,4.521
3716,2501,20.579
3716,2502,8.494
3716,2503,1.248
3716,2504,1.316
3716,2505,16.706
3716,2506,21.512
3716,2507,3.441
3716,2508,22.894
3716,2509,-0.167
3716,2510,5.649
3838,2511,8.291
3838,2512,22.805
3838,2513,10.294
3838,2514,8.57
3838,2515,9.137
3838,2516,10.041
3838,2517,24.133
3838,2518,16.83
3838,2519,21.067
3838,2520,10.882
3838,2521,9.545
3838,2522,16.25
3838,2523,17.068
3838,2524,11.128
3838,2525,9.478
3838,2526,12.112
3838,2527,17.645
3838,2528,9.79
3838,2529,13.003
3838,2530,8.949
3838,2531,16.003
3838,2532,23.371
3838,2533,16.158
3838,2534,21.923
3838,2535,20.116
3838,2536,23.443
3838,2537,17.732
3838,2538,10.112
3838,2539,20.322
3838,2540,13.402
3838,2541,13.697
3838,2542,12.424
3838,2543,16.261
3838,2544,20.583
3838,2545,22.365
3838,2546,12.05
3838,2547,18.182
3838,2548,20.305
3838,2549,12.176
3838,2550,24.623
3838,2551,11.715
3838,2552,12.005
3838,2553,15.513
3838,2554,21.2
3838,2555,23.053
3838,2556,22.284
3838,2557,19.685
3838,2558,18.325
3838,2559,14.045
3838,2560,22.735
3838,2561,8.675
3838,2562,14.401
3838,2563,18.628
3838,2564,22.862
3881,2565,0.785
3881,2566,7.293
3881,2567,2.543
3881,2568,16.815
3881,2569,13.392
3881,2570,15.85
3881,2571,10.853
3881,2572,5.29
3881,2573,4.723
3881,2574,5.816
3881,2575,4.765
3881,2576,15.77
3881,2577,22.835
3881,2578,2.875
3881,2579,11.29
3881,2580,3.631
3881,2581,6.215
3881,2582,18.368
3881,2583,14.728
3881,2584,23.736
3881,2585,14.77
3881,2586,18.472
3881,2587,19.277
3881,2588,12.535
3881,2589,5.924
3881,2590,8.141
3881,2591,19.74
3881,2592,22.056
3881,2593,9.178
3881,2594,21.434
3881,2595,13.282
3881,2596,7.557
3881,2597,6.373
3881,2598,13.388
3881,2599,19.845
3881,2600,8.64
3881,2601,6.098
3881,2602,24.079
3881,2603,14.7
3881,2604,5.112
3881,2605,11.744
3967,2606,14.543
3967,2607,13.424
3967,2608,9.408
3967,2609,0.492
3967,2610,9.09
3967,2611,14.43
3967,2612,9.086
3967,2613,11.489
3967,2614,10.613
3967,2615,9.66
3967,2616,14.805
3967,2617,23.664
3967,2618,10.786
3967,2619,22.677
3967,2620,15.041
3967,2621,15.241
3967,2622,12.924
3967,2623,17.995
3967,2624,1.918
3967,2625,23.696
3967,2626,21.386
3967,2627,-0.052
3967,2628,11.376
3967,2629,7.944
3967,2630,9.008
3967,2631,3.693
3967,2632,15.008
3967,2633,8.199
3967,2634,0.023
3967,2635,17.075
3967,2636,11.198
3967,2637,19.423
3967,2638,2.913
3967,2639,3.197
3967,2640,7.264
3967,2641,16.354
3967,2642,19.654
3967,2643,20.518
3967,2644,10.313
3967,2645,2.558
3967,2646,19.956
3967,2647,19.138
3967,2648,5.924
3967,2649,3.036
3967,2650,13.352
3967,2651,19.056
3967,2652,-1.476
3967,2653,15.802
3967,2654,5.253
3967,2655,19.612
3967,2656,20.99
3967,2657,17.147
3992,2658,23.339
3992,2659,3.158
3992,2660,13.568
3992,2661,8.769
3992,2662,5.092
3992,2663,12.847
3992,2664,17.031
3992,2665,4.875
3992,2666,15.753
3992,2667,8.693
3992,2668,21.469
3992,2669,22.804
3992,2670,16.301
3992,2671,22.708
3992,2672,9.989
3992,2673,16.865
3992,2674,12.145
3992,2675,13.835
3992,2676,21.684
3992,2677,14.913
3992,2678,9.533
3992,2679,21.605
3992,2680,17.043
3992,2681,19.989
3992,2682,10.863
3992,2683,9.947
3992,2684,13.715
3992,2685,18.596
3992,2686,19.798
3992,2687,22.906
3992,2688,24.479
3992,2689,-0.425
3992,2690,8.531
3992,2691,13.492
3992,2692,15.828
3992,2693,14.083
3992,2694,14.265
3992,2695,16.165
3992,2696,4.842
3992,2697,16.585
3992,2698,15.206
3992,2699,15.102
3992,2700,13.056
3992,2701,17.33
3992,2702,22.443
3992,2703,16.921
3992,2704,16.498
3992,2705,16.331
3992,2706,16.344
3992,2707,11.747
3992,2708,18.595
3992,2709,10.205
3992,2710,8.74
3999,2711,19.007
3999,2712,2.649
3999,2713,-1.231
3999,2714,12.769
3999,2715,3.356
3999,2716,18.256
3999,2717,11.662
3999,2718,22.519
3999,2719,20.148
3999,2720,8.878
3999,2721,14.613
3999,2722,2.91
3999,2723,14.054
3999,2724,7.24
3999,2725,-1.775
3999,2726,7.32
3999,2727,18.057
3999,2728,19.493
3999,2729,4.178
3999,2730,4.722
3999,2731,-0.562
3999,2732,1.12
3999,2733,16.955
3999,2734,12.144
3999,2735,10.325
3999,2736,12.909
3999,2737,14.807
3999,2738,8.462
3999,2739,5.545
3999,2740,10.869
3999,2741,5.376
3999,2742,8.96
3999,2743,10.092
3999,2744,23.723
3999,2745,13.259
3999,2746,6.293
3999,2747,22.461
3999,2748,24.479
3999,2749,1.505
3999,2750,4.172
3999,2751,21.445
3999,2752,0.976
3999,2753,22.723
3999,2754,-1.646
3999,2755,20.682
3999,2756,17.527
4042,2757,19.706
4042,2758,19.666
4042,2759,18.506
4042,2760,22.732
4042,2761,11.429
4042,2762,23.172
4042,2763,18.269
4042,2764,23.057
4042,2765,18.577
4042,2766,22.923
4042,2767,14.311
4042,2768,22.963
4042,2769,9.212
4042,2770,12.055
4042,2771,15.297
4042,2772,15.205
4042,2773,16.001
4042,2774,13.684
4042,2775,24.364
4042,2776,14.148
4042,2777,23.468
4042,2778,4.54
4042,2779,20.672
4042,2780,10.081
4042,2781,4.65
4042,2782,3.454
4042,2783,14.5
4042,2784,2.245
4042,2785,16.003
4042,2786,5.658
4042,2787,6.16
4042,2788,14.27
4042,2789,11.843
4042,2790,11.214
4042,2791,14.669
4042,2792,9.296
4042,2793,3.457
4042,2794,12.369
4042,2795,18.708
4042,2796,18.872
4042,2797,22.676
4042,2798,17.503
4042,2799,20.427
4042,2800,22.489
4042,2801,16.375
4042,2802,17.773
4042,2803,12.206
4042,2804,19.447
4042,2805,6.24
4042,2806,3.687
4042,2807,11.733
4042,2808,22.419
4042,2809,5.962
4042,2810,13.91
4042,2811,8.638
4042,2812,3.319
4042,2813,-0.164
4042,2814,19.429
4042,2815,15.45
4042,2816,12.781
4042,2817,18.19
4042,2818,9.948
4042,2819,22.236
4042,2820,12.107
4173,2821,20.592
4173,2822,9.83
4173,2823,12.885
4173,2824,6.958
4173,2825,20.706
4173,2826,21.58
4173,2827,12.632
4173,2828,18.334
4173,2829,11.399
4173,2830,21.323
4173,2831,4.387
4173,2832,12.531
4173,2833,15.017
4173,2834,-2.016
4173,2835,3.355
4173,2836,7.454
4173,2837,19.731
4173,2838,18.336
4173,2839,19.589
4173,2840,15.192
4173,2841,10.872
4173,2842,11.555
4173,2843,3.316
4173,2844,14.684
4173,2845,7.971
4173,2846,24.479
4173,2847,2.429
4173,2848,20.173
4173,2849,9.411
4173,2850,22.967
4173,2851,11.126
4173,2852,9.247
4173,2853,10.413
4173,2854,10.582
4173,2855,-0.203
4173,2856,1.356
4173,2857,10.257
4173,2858,24.247
4173,2859,17.737
4173,2860,9.955
4173,2861,8.26
4173,2862,7.51
4173,2863,18.328
4173,2864,23.398
4223,2865,19.211
4223,2866,18.509
4223,2867,6.193
4223,2868,23.56
4223,2869,18.582
4223,2870,12.179
4223,2871,17.343
4223,2872,13.119
4223,2873,19.125
4223,2874,22.318
4223,2875,21.978
4223,2876,4.427
4223,2877,14.98
4223,2878,15.522
4223,2879,21.606
4223,2880,3.034
4223,2881,13.444
4223,2882,22.947
4223,2883,18.891
4223,2884,18.228
4223,2885,17.984
4223,2886,20.375
