id,ged,postexp,black,hispanic,hgc,hgc.9,uerate,ue.7,ue.centert1,ue.mean,ue.person.cen,ue1,name,value,Dl,De
1515,0,0,0,0,12,3,6.595,-0.40500000000000025,-0.3050000000000006,6.952272727272727,-0.3572727272727274,6.9,lnw,2.384,1,0
1515,0,0,0,0,12,3,6.595,-0.40500000000000025,-0.3050000000000006,6.952272727272727,-0.3572727272727274,6.9,exper,4.981,0,1
1515,0,0,0,0,12,3,6.295,-0.7050000000000001,-0.6050000000000004,6.952272727272727,-0.6572727272727272,6.9,lnw,2.337,1,0
1515,0,0,0,0,12,3,6.295,-0.7050000000000001,-0.6050000000000004,6.952272727272727,-0.6572727272727272,6.9,exper,6.019,0,1
1515,0,0,0,0,12,3,7.7,0.7000000000000002,0.7999999999999998,6.952272727272727,0.747727272727273,6.9,lnw,2.351,1,0
1515,0,0,0,0,12,3,7.7,0.7000000000000002,0.7999999999999998,6.952272727272727,0.747727272727273,6.9,exper,7.192,0,1
1515,0,0,0,0,12,3,7.2,0.20000000000000018,0.2999999999999998,6.952272727272727,0.24772727272727302,6.9,lnw,2.401,1,0
1515,0,0,0,0,12,3,7.2,0.20000000000000018,0.2999999999999998,6.952272727272727,0.24772727272727302,6.9,exper,8.519,0,1
1515,0,0,0,0,12,3,6.095,-0.9050000000000002,-0.8050000000000006,6.952272727272727,-0.8572727272727274,6.9,lnw,2.351,1,0
1515,0,0,0,0,12,3,6.095,-0.9050000000000002,-0.8050000000000006,6.952272727272727,-0.8572727272727274,6.9,exper,9.423,0,1
1515,0,0,0,0,12,3,5.995,-1.005,-0.9050000000000002,6.952272727272727,-0.957272727272727,6.9,lnw,2.42,1,0
1515,0,0,0,0,12,3,5.995,-1.005,-0.9050000000000002,6.952272727272727,-0.957272727272727,6.9,exper,10.358,0,1
1515,0,0,0,0,12,3,6.095,-0.9050000000000002,-0.8050000000000006,6.952272727272727,-0.8572727272727274,6.9,lnw,2.263,1,0
1515,0,0,0,0,12,3,6.095,-0.9050000000000002,-0.8050000000000006,6.952272727272727,-0.8572727272727274,6.9,exper,11.473,0,1
1535,0,0,0,1,9,0,4.395,-2.6050000000000004,0,5.812083333333333,-1.4170833333333333,4.395,lnw,2.1,1,0
1535,0,0,0,1,9,0,4.395,-2.6050000000000004,0,5.812083333333333,-1.4170833333333333,4.395,exper,1.173,0,1
1535,0,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.812083333333333,-0.8170833333333327,4.395,lnw,1.907,1,0
1535,0,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.812083333333333,-0.8170833333333327,4.395,exper,2.4,0,1
1535,0,0,0,1,9,0,5.895,-1.1050000000000004,1.5,5.812083333333333,0.08291666666666675,4.395,lnw,2.014,1,0
1535,0,0,0,1,9,0,5.895,-1.1050000000000004,1.5,5.812083333333333,0.08291666666666675,4.395,exper,3.14,0,1
1535,0,0,0,1,9,0,6.395,-0.6050000000000004,2,5.812083333333333,0.5829166666666667,4.395,lnw,2.1,1,0
1535,0,0,0,1,9,0,6.395,-0.6050000000000004,2,5.812083333333333,0.5829166666666667,4.395,exper,4.179,0,1
1535,0,0,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.812083333333333,-0.7170833333333331,4.395,lnw,2.147,1,0
1535,0,0,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.812083333333333,-0.7170833333333331,4.395,exper,4.899,0,1
1535,0,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.812083333333333,-0.8170833333333327,4.395,lnw,1.959,1,0
1535,0,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.812083333333333,-0.8170833333333327,4.395,exper,5.411,0,1
1535,0,0,0,1,9,0,6.395,-0.6050000000000004,2,5.812083333333333,0.5829166666666667,4.395,lnw,1.566,1,0
1535,0,0,0,1,9,0,6.395,-0.6050000000000004,2,5.812083333333333,0.5829166666666667,4.395,exper,6.056,0,1
1535,0,0,0,1,9,0,8,1,3.6050000000000004,5.812083333333333,2.187916666666667,4.395,lnw,1.526,1,0
1535,0,0,0,1,9,0,8,1,3.6050000000000004,5.812083333333333,2.187916666666667,4.395,exper,6.926,0,1
1535,0,0,0,1,9,0,6.695,-0.3049999999999997,2.3000000000000007,5.812083333333333,0.8829166666666675,4.395,lnw,1.707,1,0
1535,0,0,0,1,9,0,6.695,-0.3049999999999997,2.3000000000000007,5.812083333333333,0.8829166666666675,4.395,exper,8.146,0,1
1535,0,0,0,1,9,0,6.295,-0.7050000000000001,1.9000000000000004,5.812083333333333,0.4829166666666671,4.395,lnw,1.66,1,0
1535,0,0,0,1,9,0,6.295,-0.7050000000000001,1.9000000000000004,5.812083333333333,0.4829166666666671,4.395,exper,8.406,0,1
1535,0,0,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.812083333333333,-0.7170833333333331,4.395,lnw,1.609,1,0
1535,0,0,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.812083333333333,-0.7170833333333331,4.395,exper,8.712,0,1
1535,0,0,0,1,9,0,5.495,-1.505,1.1000000000000005,5.812083333333333,-0.3170833333333327,4.395,lnw,1.475,1,0
1535,0,0,0,1,9,0,5.495,-1.505,1.1000000000000005,5.812083333333333,-0.3170833333333327,4.395,exper,9.572,0,1
1536,0,0,0,1,10,1,4.395,-2.6050000000000004,0,5.759090909090909,-1.3640909090909092,4.395,lnw,1.398,1,0
1536,0,0,0,1,10,1,4.395,-2.6050000000000004,0,5.759090909090909,-1.3640909090909092,4.395,exper,0.173,0,1
1536,0,0,0,1,10,1,4.995,-2.005,0.6000000000000005,5.759090909090909,-0.7640909090909087,4.395,lnw,1.987,1,0
1536,0,0,0,1,10,1,4.995,-2.005,0.6000000000000005,5.759090909090909,-0.7640909090909087,4.395,exper,1.513,0,1
1536,0,0,0,1,10,1,5.895,-1.1050000000000004,1.5,5.759090909090909,0.13590909090909076,4.395,lnw,1.836,1,0
1536,0,0,0,1,10,1,5.895,-1.1050000000000004,1.5,5.759090909090909,0.13590909090909076,4.395,exper,2.253,0,1
1536,0,0,0,1,10,1,5.095,-1.9050000000000002,0.7000000000000002,5.759090909090909,-0.6640909090909091,4.395,lnw,1.607,1,0
1536,0,0,0,1,10,1,5.095,-1.9050000000000002,0.7000000000000002,5.759090909090909,-0.6640909090909091,4.395,exper,3.292,0,1
1536,0,0,0,1,10,1,4.995,-2.005,0.6000000000000005,5.759090909090909,-0.7640909090909087,4.395,lnw,1.959,1,0
1536,0,0,0,1,10,1,4.995,-2.005,0.6000000000000005,5.759090909090909,-0.7640909090909087,4.395,exper,4.012,0,1
1536,0,0,0,1,10,1,6.395,-0.6050000000000004,2,5.759090909090909,0.6359090909090908,4.395,lnw,1.946,1,0
1536,0,0,0,1,10,1,6.395,-0.6050000000000004,2,5.759090909090909,0.6359090909090908,4.395,exper,4.952,0,1
1536,0,0,0,1,10,1,8,1,3.6050000000000004,5.759090909090909,2.240909090909091,4.395,lnw,1.91,1,0
1536,0,0,0,1,10,1,8,1,3.6050000000000004,5.759090909090909,2.240909090909091,4.395,exper,6.413,0,1
1536,0,0,0,1,10,1,6.695,-0.3049999999999997,2.3000000000000007,5.759090909090909,0.9359090909090915,4.395,lnw,1.412,1,0
1536,0,0,0,1,10,1,6.695,-0.3049999999999997,2.3000000000000007,5.759090909090909,0.9359090909090915,4.395,exper,7.333,0,1
1536,0,0,0,1,10,1,6.295,-0.7050000000000001,1.9000000000000004,5.759090909090909,0.5359090909090911,4.395,lnw,1.66,1,0
1536,0,0,0,1,10,1,6.295,-0.7050000000000001,1.9000000000000004,5.759090909090909,0.5359090909090911,4.395,exper,8.153,0,1
1536,0,0,0,1,10,1,5.095,-1.9050000000000002,0.7000000000000002,5.759090909090909,-0.6640909090909091,4.395,lnw,1.386,1,0
1536,0,0,0,1,10,1,5.095,-1.9050000000000002,0.7000000000000002,5.759090909090909,-0.6640909090909091,4.395,exper,8.693,0,1
1536,0,0,0,1,10,1,5.495,-1.505,1.1000000000000005,5.759090909090909,-0.2640909090909087,4.395,lnw,1.752,1,0
1536,0,0,0,1,10,1,5.495,-1.505,1.1000000000000005,5.759090909090909,-0.2640909090909087,4.395,exper,9.593,0,1
1537,0,0,0,1,9,0,4.395,-2.6050000000000004,0,5.852857111111111,-1.4578571111111112,4.395,lnw,1.943,1,0
1537,0,0,0,1,9,0,4.395,-2.6050000000000004,0,5.852857111111111,-1.4578571111111112,4.395,exper,0.173,0,1
1537,1,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.852857111111111,-0.8578571111111106,4.395,lnw,2.68,1,0
1537,1,0,0,1,9,0,4.995,-2.005,0.6000000000000005,5.852857111111111,-0.8578571111111106,4.395,exper,1.673,0,1
1537,1,3.55,0,1,9,0,5.852857,-1.1471429999999998,1.4578570000000006,5.852857111111111,-1.1111111053452305e-7,4.395,lnw,2.461,1,0
1537,1,3.55,0,1,9,0,5.852857,-1.1471429999999998,1.4578570000000006,5.852857111111111,-1.1111111053452305e-7,4.395,exper,5.223,0,1
1537,1,4.613,0,1,9,0,5.852857,-1.1471429999999998,1.4578570000000006,5.852857111111111,-1.1111111053452305e-7,4.395,lnw,3.244,1,0
1537,1,4.613,0,1,9,0,5.852857,-1.1471429999999998,1.4578570000000006,5.852857111111111,-1.1111111053452305e-7,4.395,exper,6.286,0,1
1537,1,5.558,0,1,9,0,8,1,3.6050000000000004,5.852857111111111,2.1471428888888893,4.395,lnw,3.225,1,0
1537,1,5.558,0,1,9,0,8,1,3.6050000000000004,5.852857111111111,2.1471428888888893,4.395,exper,7.231,0,1
1537,1,6.634,0,1,9,0,6.695,-0.3049999999999997,2.3000000000000007,5.852857111111111,0.8421428888888896,4.395,lnw,2.264,1,0
1537,1,6.634,0,1,9,0,6.695,-0.3049999999999997,2.3000000000000007,5.852857111111111,0.8421428888888896,4.395,exper,8.308,0,1
1537,1,7.788,0,1,9,0,6.295,-0.7050000000000001,1.9000000000000004,5.852857111111111,0.4421428888888892,4.395,lnw,2.216,1,0
1537,1,7.788,0,1,9,0,6.295,-0.7050000000000001,1.9000000000000004,5.852857111111111,0.4421428888888892,4.395,exper,9.461,0,1
1537,1,8.692,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.852857111111111,-0.757857111111111,4.395,lnw,2.303,1,0
1537,1,8.692,0,1,9,0,5.095,-1.9050000000000002,0.7000000000000002,5.852857111111111,-0.757857111111111,4.395,exper,10.365,0,1
1537,1,9.615,0,1,9,0,5.495,-1.505,1.1000000000000005,5.852857111111111,-0.3578571111111106,4.395,lnw,2.085,1,0
1537,1,9.615,0,1,9,0,5.495,-1.505,1.1000000000000005,5.852857111111111,-0.3578571111111106,4.395,exper,11.288,0,1
1542,0,0,0,0,10,1,4.395,-2.6050000000000004,0,4.395,0,4.395,lnw,1.81,1,0
1542,0,0,0,0,10,1,4.395,-2.6050000000000004,0,4.395,0,4.395,exper,0.173,0,1
1543,0,0,0,0,9,0,9,2,0,8.158,0.8420000000000005,9,lnw,1.422,1,0
1543,0,0,0,0,9,0,9,2,0,8.158,0.8420000000000005,9,exper,1.04,0,1
1543,0,0,0,0,9,0,6.395,-0.6050000000000004,-2.6050000000000004,8.158,-1.763,9,lnw,1.892,1,0
1543,0,0,0,0,9,0,6.395,-0.6050000000000004,-2.6050000000000004,8.158,-1.763,9,exper,1.335,0,1
1543,0,0,0,0,9,0,5.095,-1.9050000000000002,-3.9050000000000002,8.158,-3.0629999999999997,9,lnw,1.804,1,0
1543,0,0,0,0,9,0,5.095,-1.9050000000000002,-3.9050000000000002,8.158,-3.0629999999999997,9,exper,2.489,0,1
1543,0,0,0,0,9,0,12.1,5.1,3.0999999999999996,8.158,3.942,9,lnw,1.828,1,0
1543,0,0,0,0,9,0,12.1,5.1,3.0999999999999996,8.158,3.942,9,exper,3.989,0,1
1543,0,0,0,0,9,0,8.2,1.1999999999999993,-0.8000000000000007,8.158,0.041999999999999815,9,lnw,1.81,1,0
1543,0,0,0,0,9,0,8.2,1.1999999999999993,-0.8000000000000007,8.158,0.041999999999999815,9,exper,5.349,0,1
1569,1,1.976,0,0,10,1,5.795,-1.205,0,6.376,-0.5810000000000004,5.795,lnw,1.828,1,0
1569,1,1.976,0,0,10,1,5.795,-1.205,0,6.376,-0.5810000000000004,5.795,exper,1.976,0,1
1569,1,4.513,0,0,10,1,4.995,-2.005,-0.7999999999999998,6.376,-1.3810000000000002,5.795,lnw,2.32,1,0
1569,1,4.513,0,0,10,1,4.995,-2.005,-0.7999999999999998,6.376,-1.3810000000000002,5.795,exper,4.513,0,1
1569,1,5.275,0,0,10,1,6.395,-0.6050000000000004,0.5999999999999996,6.376,0.01899999999999924,5.795,lnw,2.012,1,0
1569,1,5.275,0,0,10,1,6.395,-0.6050000000000004,0.5999999999999996,6.376,0.01899999999999924,5.795,exper,5.275,0,1
1569,1,6.391,0,0,10,1,8,1,2.205,6.376,1.6239999999999997,5.795,lnw,1.972,1,0
1569,1,6.391,0,0,10,1,8,1,2.205,6.376,1.6239999999999997,5.795,exper,6.391,0,1
1569,1,7.717,0,0,10,1,6.695,-0.3049999999999997,0.9000000000000004,6.376,0.31899999999999995,5.795,lnw,1.976,1,0
1569,1,7.717,0,0,10,1,6.695,-0.3049999999999997,0.9000000000000004,6.376,0.31899999999999995,5.795,exper,7.717,0,1
1578,0,0,0,0,10,1,4.995,-2.005,0,5.555,-0.5599999999999996,4.995,lnw,1.699,1,0
1578,0,0,0,0,10,1,4.995,-2.005,0,5.555,-0.5599999999999996,4.995,exper,1.39,0,1
1578,0,0,0,0,10,1,5.895,-1.1050000000000004,0.8999999999999995,5.555,0.33999999999999986,4.995,lnw,1.789,1,0
1578,0,0,0,0,10,1,5.895,-1.1050000000000004,0.8999999999999995,5.555,0.33999999999999986,4.995,exper,2.205,0,1
1578,0,0,0,0,10,1,5.095,-1.9050000000000002,0.09999999999999964,5.555,-0.45999999999999996,4.995,lnw,2.326,1,0
1578,0,0,0,0,10,1,5.095,-1.9050000000000002,0.09999999999999964,5.555,-0.45999999999999996,4.995,exper,3.186,0,1
1578,0,0,0,0,10,1,6.295,-0.7050000000000001,1.2999999999999998,5.555,0.7400000000000002,4.995,lnw,2.353,1,0
1578,0,0,0,0,10,1,6.295,-0.7050000000000001,1.2999999999999998,5.555,0.7400000000000002,4.995,exper,6.881,0,1
1578,0,0,0,0,10,1,5.495,-1.505,0.5,5.555,-0.05999999999999961,4.995,lnw,2.1,1,0
1578,0,0,0,0,10,1,5.495,-1.505,0.5,5.555,-0.05999999999999961,4.995,exper,8.791,0,1
1580,0,0,0,0,9,0,5.895,-1.1050000000000004,0,6.4627778,-0.5677778,5.895,lnw,1.645,1,0
1580,0,0,0,0,9,0,5.895,-1.1050000000000004,0,6.4627778,-0.5677778,5.895,exper,0.32,0,1
1580,0,0,0,0,9,0,6.395,-0.6050000000000004,0.5,6.4627778,-0.0677778,5.895,lnw,1.892,1,0
1580,0,0,0,0,9,0,6.395,-0.6050000000000004,0.5,6.4627778,-0.0677778,5.895,exper,1.063,0,1
1580,0,0,0,0,9,0,7.9,0.9000000000000004,2.005000000000001,6.4627778,1.4372222000000008,5.895,lnw,1.899,1,0
1580,0,0,0,0,9,0,7.9,0.9000000000000004,2.005000000000001,6.4627778,1.4372222000000008,5.895,exper,2.064,0,1
1580,0,0,0,0,9,0,6.462778,-0.5372219999999999,0.5677780000000006,6.4627778,2.0000000056086265e-7,5.895,lnw,2.081,1,0
1580,0,0,0,0,9,0,6.462778,-0.5372219999999999,0.5677780000000006,6.4627778,2.0000000056086265e-7,5.895,exper,2.929,0,1
1580,0,0,0,0,9,0,6.395,-0.6050000000000004,0.5,6.4627778,-0.0677778,5.895,lnw,2.377,1,0
1580,0,0,0,0,9,0,6.395,-0.6050000000000004,0.5,6.4627778,-0.0677778,5.895,exper,3.967,0,1
1580,0,0,0,0,9,0,8,1,2.1050000000000004,6.4627778,1.5372222000000004,5.895,lnw,2.585,1,0
1580,0,0,0,0,9,0,8,1,2.1050000000000004,6.4627778,1.5372222000000004,5.895,exper,5.102,0,1
1580,0,0,0,0,9,0,6.695,-0.3049999999999997,0.8000000000000007,6.4627778,0.2322222000000007,5.895,lnw,2.401,1,0
1580,0,0,0,0,9,0,6.695,-0.3049999999999997,0.8000000000000007,6.4627778,0.2322222000000007,5.895,exper,6.39,0,1
1580,0,0,0,0,9,0,6.295,-0.7050000000000001,0.40000000000000036,6.4627778,-0.16777779999999964,5.895,lnw,2.333,1,0
1580,0,0,0,0,9,0,6.295,-0.7050000000000001,0.40000000000000036,6.4627778,-0.16777779999999964,5.895,exper,7.583,0,1
1580,0,0,0,0,9,0,5.095,-1.9050000000000002,-0.7999999999999998,6.4627778,-1.3677777999999998,5.895,lnw,2.511,1,0
1580,0,0,0,0,9,0,5.095,-1.9050000000000002,-0.7999999999999998,6.4627778,-1.3677777999999998,5.895,exper,8.64,0,1
1580,0,0,0,0,9,0,5.495,-1.505,-0.39999999999999947,6.4627778,-0.9677777999999995,5.895,lnw,2.486,1,0
1580,0,0,0,0,9,0,5.495,-1.505,-0.39999999999999947,6.4627778,-0.9677777999999995,5.895,exper,9.467,0,1
1595,0,0,0,0,10,1,7.6,0.5999999999999996,0,8.479,-0.8789999999999996,7.6,lnw,1.63,1,0
1595,0,0,0,0,10,1,7.6,0.5999999999999996,0,8.479,-0.8789999999999996,7.6,exper,1.252,0,1
1595,0,0,0,0,10,1,10,3,2.4000000000000004,8.479,1.5210000000000008,7.6,lnw,2.945,1,0
1595,0,0,0,0,10,1,10,3,2.4000000000000004,8.479,1.5210000000000008,7.6,exper,2.102,0,1
1595,0,0,0,0,10,1,10.6,3.5999999999999996,3,8.479,2.1210000000000004,7.6,lnw,1.892,1,0
1595,0,0,0,0,10,1,10.6,3.5999999999999996,3,8.479,2.1210000000000004,7.6,exper,3.082,0,1
1595,0,0,0,0,10,1,5.695,-1.3049999999999997,-1.9049999999999994,8.479,-2.783999999999999,7.6,lnw,2.23,1,0
1595,0,0,0,0,10,1,5.695,-1.3049999999999997,-1.9049999999999994,8.479,-2.783999999999999,7.6,exper,4.582,0,1
1595,0,0,0,0,10,1,8.5,1.5,0.9000000000000004,8.479,0.021000000000000796,7.6,lnw,1.702,1,0
1595,0,0,0,0,10,1,8.5,1.5,0.9000000000000004,8.479,0.021000000000000796,7.6,exper,5.255,0,1
1627,1,0.52,0,0,10,1,10.6,3.5999999999999996,0,7.942777777777778,2.657222222222222,10.6,lnw,1.198,1,0
1627,1,0.52,0,0,10,1,10.6,3.5999999999999996,0,7.942777777777778,2.657222222222222,10.6,exper,0.52,0,1
1627,1,0.732,0,0,10,1,8.8,1.8000000000000007,-1.799999999999999,7.942777777777778,0.857222222222223,10.6,lnw,1.279,1,0
1627,1,0.732,0,0,10,1,8.8,1.8000000000000007,-1.799999999999999,7.942777777777778,0.857222222222223,10.6,exper,0.732,0,1
1627,1,1.713,0,0,10,1,9.2,2.1999999999999993,-1.4000000000000004,7.942777777777778,1.2572222222222216,10.6,lnw,1.531,1,0
1627,1,1.713,0,0,10,1,9.2,2.1999999999999993,-1.4000000000000004,7.942777777777778,1.2572222222222216,10.6,exper,1.713,0,1
1627,1,2.787,0,0,10,1,9.8,2.8000000000000007,-0.7999999999999989,7.942777777777778,1.857222222222223,10.6,lnw,1.605,1,0
1627,1,2.787,0,0,10,1,9.8,2.8000000000000007,-0.7999999999999989,7.942777777777778,1.857222222222223,10.6,exper,2.787,0,1
1627,1,3.539,0,0,10,1,9.7,2.6999999999999993,-0.9000000000000004,7.942777777777778,1.7572222222222216,10.6,lnw,1.749,1,0
1627,1,3.539,0,0,10,1,9.7,2.6999999999999993,-0.9000000000000004,7.942777777777778,1.7572222222222216,10.6,exper,3.539,0,1
1627,1,4.885,0,0,10,1,5.295,-1.705,-5.305,7.942777777777778,-2.647777777777778,10.6,lnw,2.113,1,0
1627,1,4.885,0,0,10,1,5.295,-1.705,-5.305,7.942777777777778,-2.647777777777778,10.6,exper,4.885,0,1
1627,1,5.769,0,0,10,1,4.595,-2.4050000000000002,-6.005,7.942777777777778,-3.347777777777778,10.6,lnw,2.248,1,0
1627,1,5.769,0,0,10,1,4.595,-2.4050000000000002,-6.005,7.942777777777778,-3.347777777777778,10.6,exper,5.769,0,1
1627,1,6.109,0,0,10,1,4.995,-2.005,-5.6049999999999995,7.942777777777778,-2.9477777777777776,10.6,lnw,1.53,1,0
1627,1,6.109,0,0,10,1,4.995,-2.005,-5.6049999999999995,7.942777777777778,-2.9477777777777776,10.6,exper,6.109,0,1
1627,1,7.087,0,0,10,1,8.5,1.5,-2.0999999999999996,7.942777777777778,0.5572222222222223,10.6,lnw,1.618,1,0
1627,1,7.087,0,0,10,1,8.5,1.5,-2.0999999999999996,7.942777777777778,0.5572222222222223,10.6,exper,7.087,0,1
1663,0,0,0,1,11,2,10.1,3.0999999999999996,0,7.69875,2.401249999999999,10.1,lnw,2.58,1,0
1663,0,0,0,1,11,2,10.1,3.0999999999999996,0,7.69875,2.401249999999999,10.1,exper,0.22,0,1
1663,1,0,0,1,11,2,7.9,0.9000000000000004,-2.1999999999999993,7.69875,0.20124999999999993,10.1,lnw,2.014,1,0
1663,1,0,0,1,11,2,7.9,0.9000000000000004,-2.1999999999999993,7.69875,0.20124999999999993,10.1,exper,1.063,0,1
1663,1,1.588,0,1,11,2,5.895,-1.1050000000000004,-4.205,7.69875,-1.8037500000000009,10.1,lnw,1.792,1,0
1663,1,1.588,0,1,11,2,5.895,-1.1050000000000004,-4.205,7.69875,-1.8037500000000009,10.1,exper,2.651,0,1
1663,1,1.668,0,1,11,2,6.9,-0.09999999999999964,-3.1999999999999993,7.69875,-0.7987500000000001,10.1,lnw,1.752,1,0
1663,1,1.668,0,1,11,2,6.9,-0.09999999999999964,-3.1999999999999993,7.69875,-0.7987500000000001,10.1,exper,2.731,0,1
1667,0,0,0,0,8,-1,7.9,0.9000000000000004,0,6.253571428571429,1.6464285714285714,7.9,lnw,1.995,1,0
1667,0,0,0,0,8,-1,7.9,0.9000000000000004,0,6.253571428571429,1.6464285714285714,7.9,exper,0.72,0,1
1667,0,0,0,0,8,-1,6.495,-0.5049999999999999,-1.4050000000000002,6.253571428571429,0.2414285714285711,7.9,lnw,1.936,1,0
1667,0,0,0,0,8,-1,6.495,-0.5049999999999999,-1.4050000000000002,6.253571428571429,0.2414285714285711,7.9,exper,1.32,0,1
1667,0,0,0,0,8,-1,5.995,-1.005,-1.9050000000000002,6.253571428571429,-0.2585714285714289,7.9,lnw,2.195,1,0
1667,0,0,0,0,8,-1,5.995,-1.005,-1.9050000000000002,6.253571428571429,-0.2585714285714289,7.9,exper,2.493,0,1
1667,0,0,0,0,8,-1,6.195,-0.8049999999999997,-1.705,6.253571428571429,-0.05857142857142872,7.9,lnw,2.155,1,0
1667,0,0,0,0,8,-1,6.195,-0.8049999999999997,-1.705,6.253571428571429,-0.05857142857142872,7.9,exper,3.474,0,1
1667,0,0,0,0,8,-1,4.395,-2.6050000000000004,-3.505000000000001,6.253571428571429,-1.8585714285714294,7.9,lnw,2.192,1,0
1667,0,0,0,0,8,-1,4.395,-2.6050000000000004,-3.505000000000001,6.253571428571429,-1.8585714285714294,7.9,exper,4.897,0,1
1667,0,0,0,0,8,-1,5.895,-1.1050000000000004,-2.005000000000001,6.253571428571429,-0.35857142857142943,7.9,lnw,2.676,1,0
1667,0,0,0,0,8,-1,5.895,-1.1050000000000004,-2.005000000000001,6.253571428571429,-0.35857142857142943,7.9,exper,6.801,0,1
1667,0,0,0,0,8,-1,6.9,-0.09999999999999964,-1,6.253571428571429,0.6464285714285714,7.9,lnw,2.596,1,0
1667,0,0,0,0,8,-1,6.9,-0.09999999999999964,-1,6.253571428571429,0.6464285714285714,7.9,exper,7.705,0,1
1672,0,0,0,0,9,0,6.9,-0.09999999999999964,0,7.110625,-0.2106249999999994,6.9,lnw,1.63,1,0
1672,0,0,0,0,9,0,6.9,-0.09999999999999964,0,7.110625,-0.2106249999999994,6.9,exper,0.22,0,1
1672,0,0,0,0,9,0,8.6,1.5999999999999996,1.6999999999999993,7.110625,1.489375,6.9,lnw,1.71,1,0
1672,0,0,0,0,9,0,8.6,1.5999999999999996,1.6999999999999993,7.110625,1.489375,6.9,exper,0.641,0,1
1672,0,0,0,0,9,0,10.1,3.0999999999999996,3.1999999999999993,7.110625,2.989375,6.9,lnw,1.786,1,0
1672,0,0,0,0,9,0,10.1,3.0999999999999996,3.1999999999999993,7.110625,2.989375,6.9,exper,1.091,0,1
1672,1,0,0,0,9,0,7.9,0.9000000000000004,1,7.110625,0.7893750000000006,6.9,lnw,2.593,1,0
1672,1,0,0,0,9,0,7.9,0.9000000000000004,1,7.110625,0.7893750000000006,6.9,exper,2.036,0,1
1672,1,1.52,0,0,9,0,6.195,-0.8049999999999997,-0.7050000000000001,7.110625,-0.9156249999999995,6.9,lnw,2.665,1,0
1672,1,1.52,0,0,9,0,6.195,-0.8049999999999997,-0.7050000000000001,7.110625,-0.9156249999999995,6.9,exper,3.556,0,1
1672,1,2.847,0,0,9,0,4.395,-2.6050000000000004,-2.505000000000001,7.110625,-2.715625,6.9,lnw,2.796,1,0
1672,1,2.847,0,0,9,0,4.395,-2.6050000000000004,-2.505000000000001,7.110625,-2.715625,6.9,exper,4.883,0,1
1672,1,4.265,0,0,9,0,5.895,-1.1050000000000004,-1.0050000000000008,7.110625,-1.2156250000000002,6.9,lnw,2.14,1,0
1672,1,4.265,0,0,9,0,5.895,-1.1050000000000004,-1.0050000000000008,7.110625,-1.2156250000000002,6.9,exper,6.301,0,1
1672,1,5.149,0,0,9,0,6.9,-0.09999999999999964,0,7.110625,-0.2106249999999994,6.9,lnw,2.129,1,0
1672,1,5.149,0,0,9,0,6.9,-0.09999999999999964,0,7.110625,-0.2106249999999994,6.9,exper,7.185,0,1
1679,1,0,0,0,10,1,5.695,-1.3049999999999997,0,5.695,0,5.695,lnw,1.943,1,0
1679,1,0,0,0,10,1,5.695,-1.3049999999999997,0,5.695,0,5.695,exper,0.365,0,1
1682,1,0,0,0,11,2,6.9,-0.09999999999999964,0,5.68,1.2200000000000006,6.9,lnw,2.3,1,0
1682,1,0,0,0,11,2,6.9,-0.09999999999999964,0,5.68,1.2200000000000006,6.9,exper,1.24,0,1
1682,1,3.659,0,0,11,2,5.995,-1.005,-0.9050000000000002,5.68,0.3150000000000004,6.9,lnw,2.012,1,0
1682,1,3.659,0,0,11,2,5.995,-1.005,-0.9050000000000002,5.68,0.3150000000000004,6.9,exper,4.899,0,1
1682,1,5.034,0,0,11,2,6.195,-0.8049999999999997,-0.7050000000000001,5.68,0.5150000000000006,6.9,lnw,3.541,1,0
1682,1,5.034,0,0,11,2,6.195,-0.8049999999999997,-0.7050000000000001,5.68,0.5150000000000006,6.9,exper,6.274,0,1
1682,1,5.957,0,0,11,2,4.395,-2.6050000000000004,-2.505000000000001,5.68,-1.2850000000000001,6.9,lnw,2.911,1,0
1682,1,5.957,0,0,11,2,4.395,-2.6050000000000004,-2.505000000000001,5.68,-1.2850000000000001,6.9,exper,7.197,0,1
1682,1,6.765,0,0,11,2,3.695,-3.305,-3.2050000000000005,5.68,-1.9849999999999999,6.9,lnw,2.913,1,0
1682,1,6.765,0,0,11,2,3.695,-3.305,-3.2050000000000005,5.68,-1.9849999999999999,6.9,exper,8.005,0,1
1682,1,8.265,0,0,11,2,6.9,-0.09999999999999964,0,5.68,1.2200000000000006,6.9,lnw,2.47,1,0
1682,1,8.265,0,0,11,2,6.9,-0.09999999999999964,0,5.68,1.2200000000000006,6.9,exper,9.505,0,1
1687,0,0,1,0,10,1,5.395,-1.6050000000000004,0,5.345,0.04999999999999982,5.395,lnw,1.663,1,0
